state,date,tweet_count,total_likes,sentiment_avg,total_retweets,total_followers,most_common_issues,most_common_derogatory_language,most_common_adjectives,top_10_user_screen_name,most_common_hashtag,top_hashtags,top_cleaned_tweet,states_code
Tennessee,2020-10-28,133,259.0,-0.033605263157894735,78.0,395137.0,covid,"hate, discrimination, bigotry",enough,"['BarbieSnow6', 'mickster', 'Susan_Larson_TN', 'TurnTNBlue', 'SoundOfMusic79', 'DeWayne_Fulton', 'GregHBlog', 'DjPrettyBrown', 'cherese_cobb', 'SmokyMtnGal12']",#trump,['#trump'],['trump supporters sending one million transphobic texts to sink joebiden in pennsylvania women transgender lgbtqia republicanparty hate bigotry discrimination transphobia bluewave'],TN
Tennessee,2020-10-29,119,492.0,0.0759546218487395,163.0,379647.0,maga,rage,christian,"['NashvilleKlove', 'VandyGold', 'Susan_Larson_TN', 'TurnTNBlue', 'mfly1971', 'cherese_cobb', 'northkats', 'SoundOfMusic79', 'rickyvalero_', 'emmaefrey']","#klove,#air1,#jesus,#christian,#maga,#nashville,#tennessee,#trump","['#klove,#air1,#jesus,#christian,#maga,#nashville,#tennessee,#trump']",['very excited to announce that i will be hosting an election show i have a huge line up of guest popping on throughout the show including samaire hunit days of summer shane sarah amp a host of others hit me up if you want to be a guest election vote trump biden'],TN
Tennessee,2020-10-30,98,188.0,0.05018775510204082,66.0,351072.0,bluewave,hate,important clean thetennesseeconservative,"['VandyGold', 'Susan_Larson_TN', 'TurnTNBlue', 'northkats', 'cherese_cobb', 'TnCoNews1', 'KathyJGoodman', 'KEEPINGTNRED', 'trumpwin20', 'EricRyanSound']",#trump,['#trump'],['who wins the tennessee vote presidentialpoll biden trump poll electionday politics polls election votenow tnvote'],TN
Tennessee,2020-10-31,184,209.0,0.1346391304347826,45.0,220784.0,energy,hate,partys american secure,"['CM23623745', 'WSpersists', 'cherese_cobb', 'TurnTNBlue', 'SoundOfMusic79', 'Amir_H_Alinejad', 'VandyGold', 'BarbieSnow6', 'KathyJGoodman', '_mandy__candy']",#biden,['#biden'],['by radically suggesting that we should get rid of oil the democrat partys leader would destroy american jobs increase energy costs on hardworking families and make our country less secure by increasing our dependence on oil from russia and middleeastern countries biden'],TN
Tennessee,2020-11-01,89,1266.0,-0.011953932584269666,486.0,546905.0,maga,war,good,"['VandyGold', 'northkats', 'BarbieSnow6', 'cherese_cobb', 'AMcA32449832', 'cov_Gretchen', 'HunterRBradshaw', 'dozywasp', 'TomKendrew', 'ameljomom101']",#trump,['#trump'],['how many irs tax liens does the trump family have how many does the biden family have take all the time you need democrats ill wait'],TN
Tennessee,2020-11-02,232,854.0,0.038241810344827584,398.0,939595.0,"corrupt, china, hunter biden","terror, terrorist",foreign such corrupt,"['CM23623745', 'northkats', 'howard74', 'KarenFranzi', 'jkbristerspeaks', 'TenceWolfe', 'mfly1971', 'KathyJGoodman', 'SnarkAmendment', 'Alex_seab1']","#biden,#corrupt","['#biden,#corrupt']",['the fbi investigation is keeping joe biden up at night hunter bidens laptop has shown proof of money laundering joe biden knew his son had dealings with foreign countries such as china and ukraine joe biden profited from it to biden corrupt'],TN
Tennessee,2020-11-03,227,2962.0,0.11855418502202643,537.0,592073.0,maga,hate,joebiden,"['Susan_Larson_TN', 'mickster', 'nashville_for', 'abacustrategic', 'Dewdunks', 'TaxiArchMichael', 'mfly1971', 'VandyGold', 'Austin_Zone', 'TenceWolfe']",#trump,['#trump'],['i dont agree with  but at least hes in the present not confused ty for senate amp trump economy vs  yrs of dreamer amp thats what will happen  yrs biden all that blue going to see your green fade away plus hell have us in a war'],TN
Tennessee,2020-11-04,228,3002.0,0.04586666666666667,332.0,827670.0,law,riot,joebiden,"['NashvilleResist', 'CarlBledsoeJr', 'AMcA32449832', 'rickyvalero_', 'Austin_Zone', 'JeffLWatts', 'QCFVTweets', 'VandyGold', 'SoundOfMusic79', 'BarbieSnow6']",#trump,['#trump'],['anyone else stress eating thanks for getting me through the day wisconsin michigan pennsylvania arizona georgia nevada election sonicdrivein joebiden donaldtrump'],TN
Tennessee,2020-11-05,176,527.0,-0.026024431818181818,97.0,481050.0,maga,war,other,"['mfly1971', 'cool_kim21', 'NashvilleResist', 'SoundOfMusic79', 'TurnTNBlue', 'WSpersists', 'bananashannaa', 'ingridconsultz', 'TNchik3', 'SnarkAmendment']",#trump,['#trump'],['whos joe presidentialelection trump biden'],TN
Tennessee,2020-11-06,186,952.0,-0.009799999999999996,229.0,407634.0,fraud,hate,trumpmeltdown,"['mfly1971', 'northkats', 'CM23623745', 'FThe615', 'ZuuKeeper', 'NashvilleResist', 'SlackAttaq', 'AMcA32449832', 'BarbieSnow6', 'sem71']",#trump,['#trump'],['the democrats are trying to steal the election we will never let them do it votes cannot be cast after the polls are closed trump is the winner'],TN
Tennessee,2020-11-07,268,1194.0,0.08863694029850747,218.0,565118.0,maga,war,joebiden,"['mfly1971', 'bananashannaa', 'VandyGold', 'DjPrettyBrown', 'FuegoFeed', 'Willsworld_', 'AMcA32449832', 'Local24JohnP', 'ICMovies', 'DrewStckdle']",#biden,['#biden'],['i am not going to start relaxing until joebiden is sworn in as president and i dont think ill ever be able to totally relax the people who supported trump will still be out there and i dont think any of them will change their minds or hearts overnight if ever vigilance'],TN
Tennessee,2020-11-08,204,2476.0,0.08527843137254902,443.0,624066.0,fraud,war,full,"['CSteveSimms', 'mfly1971', 'CM23623745', 'TomKendrew', 'WSpersists', 'VandyGold', 'r0b323', 'sem71', 'northkats', 'FjordTV']",#trump,['#trump'],['so refreshing to hear a presidentelect that speaks in whole and complete sentences never thought id have to say thatbut there it is bidenharis biden bidenharristoendthisnightmare joebiden joebidenkamalaharris trump trumptantrum trump'],TN
Texas,2020-10-15,775,6343.0,-0.0675541935483871,3293.0,4384901.0,hunterbiden,war,many ukrainian,"['DennisFCoburn1', 'LindaKWS1', 'rooseveltFellow', 'mlosuna', 'bcenney', 'chickwerner', 'DeplorableBride', 'FaceMiddle', 'bkeahl', 'THEBEARTRUTH28']",#biden,['#biden'],['hunterbiden the son of democrat joebiden paid many s by ukrainian energy firm burisma is it corruption influence election votingfraud kamalaharris involved obamabidengate release the emails hacking crackpipebiden'],TX
Texas,2020-10-16,1013,9033.0,0.03388736426456071,2877.0,5215172.0,maga,kill,covid,"['chickwerner', 'Edwardstwts', 'rooseveltFellow', 'DeplorableBride', 'mlosuna', 'keithwmca', 'MarkDavis', 'funnymcmurray', 'Freedom_Cactus', 'harleyb11']",#biden,['#biden'],['nov rd  trump pence out trump mitchmcconnell williambarr nancypelosi joebiden chuckschumer adamschiff blametrump dnc trumpout go  to register update your address watch video'],TX
Texas,2020-10-17,615,5527.0,-0.006415447154471546,2702.0,3933322.0,covid,war,little many sure,"['SafetyMentalst', 'rooseveltFellow', 'funnymcmurray', 'LindaKWS1', 'ProjctThinking', 'chickwerner', 'moveebuff1953', 'bigbabygravycab', 'portarican_RT', 'mdsmelser']",#trump,['#trump'],['the little boy trump called wolf too many times donald j trump  following m followers is blocked are you sure you want to view these tweets viewing tweets wont unblock learn more'],TX
Texas,2020-10-18,705,1720.0,0.09576581560283688,815.0,1906100.0,"law, taxes",war,free medical best multiple anonymous,"['HRHAdeyemiAdams', 'BrianAnthonyBo1', 'rooseveltFellow', 'chickwerner', 'MindFreakMusic', 'funnymcmurray', 'JAN_8892', 'deafear101', 'anastaciav', 'Carolyn08866881']","#endsars,#trump,#boxing,#anonymous,#michigan","['#endsars,#trump,#boxing,#anonymous,#michigan']",['trump evades taxes and gets free medical treatment the best in the world hollis my fatherinlaw pays multiple folds of that but cant even afford his medications help hollis if you can thanks endsars trump boxing anonymous michigan'],TX
Texas,2020-10-19,676,3768.0,-0.062065680473372783,1709.0,3428408.0,hunter biden,war,brave democratic own,"['BrianAnthonyBo1', 'rooseveltFellow', 'dwright100', 'JoeTalkShow', 'DiabeticCyborgg', 'TX_1', '3rdeyewinking', 'StockMatusow', 'ProjctThinking', 'un_mars']","#hunter,#biden,#whitehouse,#laptop,#scandal,#fakenews,#biden2020,#trump","['#hunter,#biden,#whitehouse,#laptop,#scandal,#fakenews,#biden2020,#trump']",['i mean if youre hunter biden and youre making gazillions of dollars off your fathers whitehouse office are you reeeeeaaaalllly gonna take your laptop to some geek squad outfit for repairs this scandal never even pass the smell test fakenews biden trump'],TX
Texas,2020-10-20,755,8094.0,-0.10999099337748344,3981.0,3288985.0,hunter biden,war,other large,"['BrianAnthonyBo1', 'rooseveltFellow', 'Edwardstwts', 'Freedom_Cactus', 'chickwerner', 'DiabeticCyborgg', 'NikosCali', 'Sadie_75Resist', 'OldLnghornBroad', 'SandraSentinel']","#hunter,#biden,#whitehouse,#laptop,#scandal,#fakenews,#biden2020,#trump","['#hunter,#biden,#whitehouse,#laptop,#scandal,#fakenews,#biden2020,#trump']",['i mean if youre hunter biden and youre making gazillions of dollars off your fathers whitehouse office are you reeeeeaaaalllly gonna take your laptop to some geek squad outfit for repairs this scandal never even pass the smell test fakenews biden trump'],TX
Texas,2020-10-21,670,5709.0,0.03205537313432836,2125.0,3799257.0,china,war,secret,"['Andover_Alcove3', 'DiabeticCyborgg', 'rooseveltFellow', 'zorceci', 'Freedom_Cactus', 'cforse1500', 'TrishFraga', 'AngelofRight', 'mlosuna', 'JoeTalkShow']",#biden,['#biden'],['alleged chinafighter donaldtrump has secret chinese bank account trumpchinabankaccount'],TX
Texas,2020-10-22,816,8967.0,0.017322058823529413,3506.0,5736599.0,maga,"threat, war",trumpisanationaldisgrace,"['Carolyn08866881', 'rooseveltFellow', 'Andover_Alcove3', 'votenickmoutos', 'MarkDavis', 'Lars9596', 'shayken13', 'ProjctThinking', 'DiabeticCyborgg', 'OldLnghornBroad']",#biden,['#biden'],['trump is not a man of honor or integrity trump made the case of why he cant be trusted on anything trumpisacoward trumpisalaughingstock trumpisanationaldisgrace trumpisanationalsecuritythreat trumpmeltdown trumpiscompromised trumpisnotwell'],TX
Texas,2020-10-23,2069,13932.0,0.016954567423876268,4909.0,10664091.0,covid,war,more,"['TrumpVirusUS1', 'Edwardstwts', 'DiabeticCyborgg', 'rooseveltFellow', 'Lars9596', 'MarkDavis', 'chickwerner', 'Andover_Alcove3', 'slittlef', 'SMUBLUE18']",#biden,['#biden'],['trump keeping kids in cages watch video amp share vote out all republicans bidenharrislandslide'],TX
Texas,2020-10-24,794,5750.0,-0.08088035264483627,2171.0,2927206.0,covid,war,more selfish reckless,"['TrumpVirusUS1', 'funnymcmurray', 'clark2368', 'Andover_Alcove3', 'Edwardstwts', 'chickwerner', 'rooseveltFellow', 'mlw975', 'Blackwater52', 'DiabeticCyborgg']",#trump,['#trump'],['more than  leading economists including  nobel winners urge us voters to reject trump a selfish lying and reckless president via'],TX
Texas,2020-10-25,679,4223.0,-0.02643505154639175,1451.0,2813672.0,covid,war,brave democratic own,"['clark2368', 'rooseveltFellow', 'funnymcmurray', 'jdave2008', 'dwright100', 'santana_mighty', 'iloanya1', 'chickwerner', 'Lars9596', 'MarkDavis']",#biden,['#biden'],['arizona arizonacircle bb covid gh israel kanganaranaut kamalaharris kiddwaya mewgulf netflix ps quotes cats trumprally azkar votebidenharris xrp catsoftwitter cat catsofinstagram kittens trump'],TX
Texas,2020-10-26,715,3945.0,0.02897160839160839,1421.0,3585837.0,covid,war,bad rich religious much good,"['rooseveltFellow', 'SafetyMentalst', 'dwright100', 'funnymcmurray', 'clark2368', 'MarkDavis', 'keithwmca', 'moveebuff1953', 'Mrbreadmaker75', 'DiabeticCyborgg']",#trump,['#trump'],['the bad vote just is after the rich mans money they are not all about the religious its all about how much money goes to their bank from trump andor the good voteearly votehimout'],TX
Texas,2020-10-27,682,4203.0,0.050323460410557186,1711.0,3928346.0,maga,war,covid due federal,"['rooseveltFellow', 'ProjctThinking', 'DiabeticCyborgg', 'Nurse22inlv', 'chickwerner', 'SandraSentinel', 'mlw975', 'dwright100', 'deafear101', 'funnymcmurray']",#trump,['#trump'],['we will never forget as covid cases surge yet again due to federal inaction union nurses and community members held a candlelight vigil in asheville north carolina on monday night to honor healthcareworkers who needlessly lost their lives on the frontlines biden'],TX
Texas,2020-10-28,909,11329.0,-0.00261969196919692,4632.0,4260380.0,covid,rage,final,"['SafetyMentalst', 'BrianAnthonyBo1', 'rooseveltFellow', 'Sadie_75Resist', 'TrumpVirusUS1', 'juliendanny', 'cforse1500', 'funnymcmurray', 'mlw975', 'DiabeticCyborgg']",#trump,['#trump'],['the final rodeo trump in nebraska omahastranded omahatrumprallydisaster votebluelikeyourlifedependsonit song and musica copyright '],TX
Texas,2020-10-29,652,2814.0,0.04773144171779141,902.0,2589329.0,covid,war,brave democratic own,"['Edwardstwts', 'DiabeticCyborgg', 'dwright100', 'harleyb11', 'AronesSaxet', 'rooseveltFellow', 'Sadie_75Resist', 'cliffier', 'chickwerner', 'keithwmca']",#biden,['#biden'],['nov rd  trump pence out trump mitchmcconnell williambarr nancypelosi joebiden chuckschumer adamschiff blametrump dnc trumpout go  to register update your address watch video'],TX
Texas,2020-10-30,798,6391.0,-0.07314912280701755,2970.0,2963779.0,hunter biden,war,worse,"['BrianAnthonyBo1', 'TrumpVirusUS1', 'rooseveltFellow', 'dwright100', 'funnymcmurray', 'DiabeticCyborgg', 'connerwomble', 'StephensGarrick', 'portarican_RT', 'jadansteph']",#trump,['#trump'],['i mean if youre hunter biden and youre making gazillions of dollars off your fathers whitehouse office are you reeeeeaaallly gonna take your laptop to some geek squad outfit for repairs this scandal has never even passed the smell test fakenews biden trump'],TX
Texas,2020-10-31,648,3108.0,-0.0012391975308641931,1574.0,2932957.0,maga,war,more selfish reckless,"['TrumpVirusUS1', 'rooseveltFellow', 'Edwardstwts', 'dwright100', 'connerwomble', 'CathyHolladay1', 'SuicideTrump', 'chickwerner', 'BrianAnthonyBo1', 'funnymcmurray']",#biden,['#biden'],['nov rd  trump pence out trump mitchmcconnell williambarr nancypelosi joebiden chuckschumer adamschiff blametrump dnc trumpout go  to register update your address watch video'],TX
Texas,2020-11-01,941,8628.0,0.00626960680127524,3293.0,5066964.0,maga,"attack, hate",unauthorized rapper,"['SafetyMentalst', 'keithwmca', 'funnymcmurray', 'chickwerner', 'augorssAnalyst', 'rooseveltFellow', 'clark2368', 'jadansteph', 'CathyHolladay1', 'insomniakin1']",#trump,['#trump'],['jerry rome bass twitter ti moving expeditiously to block trump from unauthorized usage of whatever you like in campaign video attacking ti the rapper hero for justicematters'],TX
Texas,2020-11-02,1242,3532.0,0.02285772946859903,961.0,5852207.0,maga,hate,covid,"['SafetyMentalst', 'CherylsellsKaty', 'rooseveltFellow', 'DiabeticCyborgg', 'chickwerner', 'funnymcmurray', 'connerwomble', 'CathyHolladay1', 'dedelouwho532', 'jadansteph']",#trump,['#trump'],['covid lockdown guncontrolfail shooting climateaction nature taxes californiafires hurricane disasterrecovery policebrutality blm texas florida usa never forget what trump did not do for you wakeup voters'],TX
Texas,2020-11-03,1343,10914.0,0.07340640357408787,3500.0,6437390.0,maga,war,hateful,"['dwright100', 'funnymcmurray', 'rooseveltFellow', 'DiabeticCyborgg', 'chickwerner', 'LoneStarVote', 'CathyHolladay1', 'WishIWasHome79', 'harleyb11', 'StraightPepper']",#biden,['#biden'],['wake up virginia pennsylvania michigan wisconsin florida texas sad for america if joebiden is elected bidenharris will destroy this country never forget antifa statues destroyed riots defundthepolice the hateful who are democrats eminem chainz waitforit'],TX
Texas,2020-11-04,1753,9239.0,0.08029229891614376,1949.0,8971130.0,maga,war,early,"['BrianAnthonyBo1', 'keithwmca', 'funnymcmurray', 'moveebuff1953', 'besthealthyou', 'rooseveltFellow', 'connerwomble', 'WilliamValdes', 'augorssAnalyst', 'BeezerPrime']",#trump,['#trump'],['sounds like trump wanted to stop the counting because he knows the early voting amp mailin voting has not yet been included in some of the totals i dont know if that means joe wins but it certainly looks like trump thinks joe will win biden vote vote electionnight'],TX
Texas,2020-11-05,1361,5394.0,0.020704114621601762,1268.0,4904670.0,economy,war,poor,"['SafetyMentalst', 'EdGreenberger', 'dedelouwho532', 'besthealthyou', 'rooseveltFellow', 'ANG3L_DUST_38', 'harleyb11', 'CandyComedy', 'Lars9596', 'Carolyn08866881']",#trump,['#trump'],['counteveryvote twice trump he still doesnt get it democracy is for the people by the people trickle down economy never reaches the poor'],TX
